Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
376,Y98 Remote 8,455.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
377,Y98 Remote 6,455.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
378,Y98 Remote 5,450.950000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KYKY 98.1 FM: Remote (20358/FM/St Louis),,,,
379,KEZK HD-3,450.287500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KEZK-HD3 (KMOX-AM; #1 S Memorial Dr to the KEZK-FM transmitters at the Shrewsbury Towers),,,,
380,Entercom RLink,950.900000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Remote Link (also WLF812),,,,
381,Audacy 946.5,946.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,19523 FM (former Emmis) was Union Station to Crestwood,,,,
382,Audacy 951.85,951.850000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,(former) KIHT 96.3 FM: Aural Studio Link,,,,
383,KSDK-TV (NBC,450.825000,split,455.825000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KSDK-TV (NBC 5) Chopper 5 (also CSQ),,,,
384,KSDK-TV (NBC,455.150000,split,450.150000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KSDK-TV (NBC 5) (repeater IS on reverse freq's) (not portable ""ch. 4"")",,,,
385,KSDK,450.112500,split,455.112500,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KSDK-TV (NBC 5),,,,
386,KSDK-TV NBC,170.150000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KSDK-TV (NBC 5) Heard in use downtown,,,,
387,KSDK-TV (NBC,455.825000,,0.600000,TSQL,82.5,82.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KSDK-TV (NBC 5) Chopper 5 (not using repeater),,,,
388,KTVI News 2,450.587500,split,455.587500,TSQL,203.5,203.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KTVI-TV (Fox 2) News Assignment Desk,,,,
389,KTVI Eng 1,450.612500,split,455.612500,TSQL,203.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"KTVI-TV (Fox 2) ""ENG"" News Desk / Engineers / SkyFox (scrambling available)",,,,
390,KTVI-TV B,455.512500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KTVI-TV (Fox 2),,,,
391,KTVI-TV D,171.965000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KTVI-TV (Fox 2) Audio (heard near stadium),,,,
392,KTVI-TV A,450.512500,,0.600000,TSQL,179.9,179.9,023,NN,023,Tone->Tone,FM,5.00,,50W,KTVI-TV (FOX 2) Audio,,,,
393,KMOV The 450,450.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"Remotes/ENG (hrd N StL Remote) (probably link to tower site in Stallings) heard called ""the 450""",,,,
394,KMOV Ops 3,450.350000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Operations,,,,
395,KMOV Remote2,450.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KMOV-TV (CBS 4) - (heard KMOX news - first time 1/13/06),,,,
396,KMOV Ops 1,450.412500,split,455.412500,TSQL,151.4,151.4,023,NN,023,Tone->Tone,FM,5.00,,50W,Ops,,,,
397,KMOV Ops 2,450.312500,split,455.312500,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Operations,,,,
398,KMOV Remote3,462.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Remote Ops [GMRS],,,,
399,KMOV Ops 2,450.412500,,0.600000,TSQL,123.0,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Remote Ops / Chopper,,,,
400,KPLR TV 1,450.312500,split,455.312500,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,KPLR-TV (WB 11) News (also KA43006),,,,
401,StLCab Disp 2B,452.400000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Base-to-Mobile (Ch 2) [Expired 1/22],,,,
402,StLCab Data 3B,452.450000,,0.600000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,50W,Base Data (Ch 2) [Expired 1/22],,,,
403,StLCab Data 1B,452.500000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Base Data (Ch 1) (St Louis, Hillsboro-Jefferson) <B>[Expired 1/22]",,,,
404,StLCab Disp 2M,457.400000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Mobile-to-Base (Ch 3) [Expired 1/22],,,,
405,StLCab Data 1M,457.500000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Mobile Data (Ch 1) [Expired 1/22],,,,
406,StLCab Data 3M,457.450000,,0.600000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,50W,Mobile Data (Ch 2) [Expired 1/22],,,,
408,StLCab NEW2,457.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Mobiles [Expired 1/22],,,,
409,StLCab Data 4A,452.450000,,0.600000,TSQL,225.7,225.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Data [Expired 1/22],,,,
410,StLCab Data 4B,452.500000,,0.600000,TSQL,225.7,225.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Data [Expired 1/22],,,,
411,LaCl Cab 2B,452.250000,,0.600000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 2 - Base [Expired 2/12],,,,
412,LaCl Cab 1M,457.225000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 1 - Mobile [Expired 2/12],,,,
413,LaCl Cab 3B,452.275000,,0.600000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 3 - Base [Expired 2/12],,,,
414,LaCl Cab 3M,457.275000,,0.600000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 3 - Mobiles [Expired 2/12],,,,
415,LaCl Cab 2M,457.250000,,0.600000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 2 - Mobiles [Expired 2/12],,,,
416,LaCl Cab 1B,457.225000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Dispatch 1 - Base [Expired 2/12],,,,
417,CabSLC Base,152.375000,,0.600000,DTCS,88.5,88.5,624,NN,624,Tone->Tone,NFM,5.00,,50W,Taxi Dispatch: Base-to-Mobiles [Expired 2/21],,,,
418,CabSLC Mob,157.635000,,0.600000,DTCS,88.5,88.5,624,NN,624,Tone->Tone,NFM,5.00,,50W,Taxi Dispatch: Mobiles-to-Base [Expired 2/21],,,,
419,Best Taxi A,452.275000,split,457.275000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Best Transportation: Airport Taxi [Canceled 12/15],,,,
420,UPS EA Ops A,452.712500,split,457.712500,DTCS,88.5,88.5,306,NN,306,Tone->Tone,NFM,5.00,,50W,Truck Loading Ops,,,,
421,UPS EA Ops C,452.887500,split,457.887500,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,50W,Operations,,,,
422,UPS EA Ops D,452.987500,split,457.987500,DTCS,88.5,88.5,125,NN,125,Tone->Tone,NFM,5.00,,50W,Warehouse Operations,,,,
423,UPS EA Ops I,462.512500,,0.600000,DTCS,88.5,88.5,627,NN,627,Tone->Tone,NFM,5.00,,50W,Operations,,,,
424,UPS Ops,462.187500,split,467.187500,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,50W,Trailer Operations,,,,
425,BudgetRAC MH,463.387500,split,468.387500,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,50W,Budget Rent-A-Car (Maryland Heights) [Expired 9/17],,,,
426,NSRR Repair F,457.525000,,0.600000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Rail Ops: Railway Repair ""F"" units [Cancelled 6/23]",,,,
427,Amtrak StL 1,160.305000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
428,Amtrak StL 2,161.040000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
429,Amtrak StL 3,173.325000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
430,UP YdmstDupo,160.470000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"UP Dupo, IL Yardmaster",,,,
431,UP JfCitySub,161.220000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,UP Jeff City Sub,,,,
432,UP DesotoSub,161.475000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,UP Desoto Sub,,,,
433,UP ChestrSub,161.550000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,UP Chester Sub,,,,
434,NS Dispatchr,160.440000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,NS Dispatcher,,,,
435,BNSF Spfld,160.530000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF Springfield Sub,,,,
436,BNSF PBX,161.130000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF PBX,,,,
437,BNSF CubaSub,161.160000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF Cuba Sub,,,,
438,BNSF YardOps,161.340000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF Yard Ops,,,,
439,BNSF RivrSub,161.385000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF River Sub,,,,
440,BNSF Hanniba,161.415000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,BNSF Hannibal Sub,,,,
441,TRRA Rd/Yard,160.845000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,TRRA Road and Yard Ops,,,,
442,AAR 74/74,161.220000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"UP - Road - Jefferson City Sub. (St. Louis to Jefferson City, runs along Missouri River)",,,,
443,HltnL Maint,461.912500,split,466.912500,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,50W,Maintenance [Expired 11/13],,,,
444,HltnL Hskpng,462.087500,split,467.087500,DTCS,88.5,88.5,051,NN,051,Tone->Tone,NFM,5.00,,50W,Housekeeping [Expired 11/13],,,,
445,HltnL Shuttl,463.912500,split,469.912500,DTCS,88.5,88.5,074,NN,074,Tone->Tone,NFM,5.00,,50W,Airport Shuttles [Expired 11/13],,,,
446,HltnL Maint2,464.462500,,0.600000,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,50W,Maintenance/Security [Expired 11/13],,,,
447,RenSLA A2,464.862500,split,469.862500,DTCS,88.5,88.5,132,NN,132,Tone->Tone,NFM,5.00,,50W,Operations (still in use?),,,,
448,RenSLA B,467.487500,,0.600000,TSQL,179.9,179.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
449,RenSLA A1,464.862500,split,469.862500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Transit (not CC10),,,,
450,MariottW Op1,461.387500,split,466.387500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security/Maintenance/Services [Expired 2/23],,,,
451,MariottW Op2,461.287500,split,466.287500,DTCS,88.5,88.5,162,NN,162,Tone->Tone,NFM,5.00,,50W,Security/Maintenance/Services (LP R) [Expired 2/23],,,,
452,4Pnts ECity,151.715000,,0.600000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,50W,Four Points by Sheraton (Earth City) [Expired 10/13],,,,
453,DruryInn 5LD,464.500000,,0.600000,DTCS,88.5,88.5,364,NN,364,Tone->Tone,FM,5.00,,50W,Drury Inn and Suites (I-44 at 141/5 Lambert Drury Drive),,,,
454,DruryInn Chfld,464.550000,,0.600000,DTCS,88.5,88.5,364,NN,364,Tone->Tone,FM,5.00,,50W,Drury Plaza Hotel (Chesterfield),,,,
455,RCH Mnt/Sec1,461.400000,split,466.400000,TSQL,131.8,131.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Maintenance / Security,,,,
456,RCH Mnt/Sec4,462.350000,split,467.350000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
457,RCH Mnt/Sec2,461.662500,split,466.662500,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (now DMR?),,,,
458,RCH Mnt/Sec3,461.937500,split,466.937500,DTCS,88.5,88.5,243,NN,243,Tone->Tone,NFM,5.00,,50W,Operations,,,,
459,RCH Mnt/Sec5,461.662500,split,466.662500,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations (now DMR?),,,,
460,Ritz Hotel Ops A,462.350000,split,467.350000,DTCS,88.5,88.5,306,NN,306,Tone->Tone,NFM,5.00,,50W,Room Operations,,,,
461,Ritz-Carlton TG1,461.662500,split,466.662500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Security / Operations,,,,
462,StL Foodbank,461.200000,split,466.200000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,50W,St Louis Area Foodbank (Bridgeton),,,,
467,BARCOM Ops,460.975000,split,465.975000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,BARCOM: Voice (Bridgeton) [Expired 10/23],,,,
468,CPC Security 1,461.312500,split,466.312500,DTCS,88.5,88.5,565,NN,565,Tone->Tone,NFM,5.00,,50W,Close Protection Corps [Expired 12/17],,,,
470,ExpScr Maint 103,451.350000,split,456.350000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Maintenance,,,,
471,EScr Warehse 105,464.687500,split,469.687500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Warehouse Ops (Berkeley),,,,
472,ExScr Ops 101,451.350000,split,456.350000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
473,EScr Warehse 104,464.687500,split,469.687500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Warehouse Ops (Berkeley),,,,
474,Flour Ops C,461.762500,split,466.762500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fluor Maintenance and Operations: Apartment Ops (Hazelwood),,,,
475,Flour Ops A,462.450000,split,467.450000,TSQL,79.7,79.7,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fluor Maintenance and Operations: Apartment Ops (Hazelwood),,,,
476,Flour Ops B,464.225000,split,469.225000,TSQL,167.9,167.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Fluor Maintenance and Operations: Apartment Ops (Hazelwood),,,,
477,Legacy Dental,464.550000,,0.600000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Legacy Dental Care: Dr, Darling",,,,
478,The Range West,151.820000,,0.600000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,50W,The Range - St. Louis West: Sales/Ops,,,,
479,Ch Post Office,464.550000,split,469.550000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,50W,Post Office: Security (Chesterfield),,,,
480,FrVil WC Ops A,452.250000,split,457.250000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Friendship Village of West County,,,,
481,MeramecBluffs 3,464.650000,split,469.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Meramec Bluffs Sr Living (Ballwin),,,,
482,Meremec Bluffs,461.975000,split,466.975000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Meramec Bluffs Assisted Living (Ballwin),,,,
483,SNF Cfld TG188,464.987500,split,469.987500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"skilled nursing facility (Olive Rd, Chesterfield)",,,,
484,DGW Ops A,462.187500,,0.600000,DTCS,88.5,88.5,662,NN,662,Tone->Tone,NFM,5.00,,50W,Delmar Gardens West: Ops (Chesterfield),,,,
485,464.55 D311,464.550000,,0.600000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,50W,automobile repair/dealer (Oakville),,,,
486,TsnHts SrLivCmty,456.437500,,0.600000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,50W,Tesson Heights Senior Living Community,,,,
487,LHCA Ops 100,464.650000,split,469.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Lutheran Health Care Association (Clayton),,,,
488,RAFCO Apt 1,461.575000,split,466.575000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,RAFCO Properties: Maintenance (Clayton) [Expired 8/20],,,,
489,Crest Mgmt TG1,464.137500,split,469.173500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Crest Management (Merrill Lynch Center),,,,
490,Wingate Mgmt,461.775000,split,466.775000,DTCS,88.5,88.5,032,NN,032,Tone->Tone,NFM,5.00,,50W,Wingate Management: Apt Complex Security/Maintenance (Florissant) [Expired 9/13],,,,
491,Bridge/Florissnt,461.812500,split,466.812500,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Bridge At Florissant (Assisted Living) [Expired 10/21],,,,
492,Estes Express,159.870000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Estes Express Lines [Expired 1/22],,,,
493,CoLDST TC,464.987500,split,469.987500,TSQL,179.9,179.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Church of Latter Day Saints Temple (Town/Country),,,,
494,Mason Pointe,463.487500,split,468.487500,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,50W,Mason Pointe Retirement Community,,,,
495,WWT MH Security,461.537500,split,466.537500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,World Wide Technology: Security,,,,
496,American Family,463.687500,split,468.687500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,American Family Insurance,,,,
497,ScrapRecyc,462.587500,,0.600000,TSQL,118.8,118.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Scrap Mart Metals Recycling Valley Park,,,,
498,FVSH Ops 200,462.837500,split,467.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Ops / Security / HVAC [Expired 3/13],,,,
499,FVSH Ops 300,462.837500,split,467.837500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Housekeeping / Nurses [Expired 3/13],,,,
500,LSS LG WG 100,464.650000,split,469.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Laclede Groves - Lutheran Senior Services,,,,
501,LSS LG WG 106,464.650000,split,469.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Laclede Groves - Lutheran Senior Services [SL 1],,,,
502,Rolling Ridge A,467.762500,,0.600000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rolling Ridge Nursery: Ops/,,,,
503,FaithChurchA,518.975000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Faith Church St. Louis - Earth City Campus (Sennheiser - Microphones),,,,
504,FaithChurchB,521.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Faith Church St. Louis - Earth City Campus (Sennheiser - Microphones),,,,
505,EDJ South 10,452.275000,split,457.275000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Edward D Jones: Maintenance/Security (12555 Manchester Rd),,,,
506,EDJ South 11,452.275000,split,457.275000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Edward D Jones: Maintenance/Security (12555 Manchester Rd),,,,
507,AZ STL9 6400,464.050000,split,469.050000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
508,AZ STL9 6500,464.212500,split,469.212500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
509,AZ STL9 6900,464.600000,split,469.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
510,AZ STL9 6200,464.062500,split,469.062500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
511,AZ STL9 6700,464.287500,split,469.287500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
512,AZ STL9 7100,464.612500,split,469.612500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
513,AZ STL9 7300,464.712500,split,469.712500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
514,AZ STL9 7500,464.875000,split,469.875000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
515,AZ STL9 6100,464.062500,split,469.062500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
516,AZ STL9 6800,464.287500,split,469.287500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
517,AZ STL9 7200,464.612500,split,469.612500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations,,,,
518,AZ STL9 7400,464.712500,split,469.712500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
519,AZ STL9 7600,464.875000,split,469.875000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
520,AZ STL9 6300,464.050000,split,469.050000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
521,AZ STL9 6600,464.212500,split,469.212500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
522,AZ STL9 7000,464.600000,split,469.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Operations (*),,,,
523,462.55 114.8,462.550000,split,467.550000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,FM,5.00,,50W,business (downtown St. Louis),,,,
524,462.55 103.5,462.550000,,0.600000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,business (near airport),,,,
525,FairRadioOps P25,463.650000,split,468.650000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Fair Radio Operations [TG 1] [Expired 6/21],,,,
527,SpecServ 75-1,463.750000,split,468.750000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Special Services (Event Management) [TG 1],,,,
528,SpecServ 10497,463.750000,split,468.750000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Special Services (Event Management) [TG 10497],,,,
529,SpecServ 146.2,463.750000,split,468.750000,TSQL,146.2,146.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Special Services (Event Management),,,,
530,SpecServ New,461.275000,split,466.275000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Special Services: New (Security/Escorts/Event Management) [TG 1800],,,,
531,SpecServ 4613875,461.387500,split,466.387500,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,Special Services: Unidentified [TG 1800],,,,
532,Volunteer Comm 1,464.225000,split,469.225000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,50W,Operations [Expired 8/22],,,,
533,Volunteer Comm 2,464.200000,split,469.200000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,50W,Operations [Expired 8/22],,,,
534,Warner A2,463.875000,split,468.875000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,operations,,,,
535,Warner B2,463.900000,split,468.900000,TSQL,114.8,114.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,operations,,,,
536,Warner A3 D1,463.875000,split,468.875000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"Ops (Drivers, Roll Calls)",,,,
537,Warner E1 D,452.412500,split,457.412500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Transit? Operations,,,,
538,Warner A3 D3,463.875000,split,468.875000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"Ops (Drivers, Roll Calls) (SL1/2)",,,,
539,StL Cab Data 3,452.450000,split,457.450000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,50W,St. Louis County Cab: Data (Ch 3),,,,
540,W3 463.6 100.0,463.600000,split,469.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
541,452.65 EMS 100,452.650000,split,457.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,EMS: Dispatch (unid Agency),,,,
542,452.65 EMS 1,452.650000,split,457.650000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,EMS: Dispatch (unid Agency),,,,
543,WC 452.325 1072,452.325000,split,457.325000,TSQL,107.2,107.2,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio (Maintenance),,,,
544,WC 8548375,854.837500,split,809.837500,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,"Service Personnel (St. Louis, O'Fallon-St. Charles)",,,,
545,WC Tow 452.8,452.800000,split,457.800000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio,,,,
546,WC 464175 203.5,464.175000,split,469.175000,TSQL,203.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio,,,,
547,WC 452.05 D271,452.050000,split,457.050000,DTCS,88.5,88.5,271,NN,271,Tone->Tone,NFM,5.00,,50W,Rental Radio (Retail),,,,
548,WC 464.45 179.9,464.450000,split,469.450000,TSQL,179.9,179.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio (Snow Plows),,,,
549,WC 464.35 110.9,464.350000,split,469.350000,TSQL,110.9,110.9,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio,,,,
550,WC 463.775 173,463.775000,split,468.775000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio (Snow Plows),,,,
551,WC 464.175 173.8,464.175000,split,469.175000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio (Parade Ops 2024),,,,
552,WC 463.65 141.3,463.650000,split,468.650000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,NFM,5.00,,50W,Rental Radio,,,,
